Transaction_ID,Customer_ID,Item_ID,Date,Rating,Payment_Method,Amount,Total_Purchases,Total_Amount_EGP,Customer_Name,Customer_Email,Country,Age,Gender,Product_Category,Product_Type,Product_Brand
TXN000309,CUST013,ITEM057,1714928163.758509,5,Credit Card,176.23,6,1057.3799999999999,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Pharmacy,Healthcare,Egyptian Pharmaceutical
TXN000310,CUST013,ITEM077,1717086686.758625,1,Cash,1726.71,2,3453.42,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Electronics,Audio,Philips
TXN000311,CUST013,ITEM050,1677685139.75874,3,Mobile Payment,1218.29,1,1218.29,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Grocery,Juice,Faragalla
TXN000312,CUST013,ITEM072,1670008360.758863,5,Cash,1121.24,4,4484.96,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Computers,Laptop,Lenovo
TXN000313,CUST013,ITEM071,1701648380.758976,5,Credit Card,1440.57,8,11524.56,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Computers,Laptop,HP
TXN000314,CUST013,ITEM041,1730582016.75909,5,Mobile Payment,552.54,3,1657.62,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Home Appliances,Bathroom,Bed Bath & Beyond
TXN000315,CUST013,ITEM060,1679638677.759217,5,Cash,1846.6,1,1846.6,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Pharmacy,Shampoo,Herbel Essence
TXN000316,CUST013,ITEM004,1703182327.759333,5,Cash,580.11,9,5220.99,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Clothing,Shorts,Nike
TXN000317,CUST013,ITEM092,1676722288.759489,3,Credit Card,1859.59,2,3719.18,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Grocery,Ketchup,Heinz
TXN000318,CUST013,ITEM040,1720232363.75961,1,Credit Card,1821.72,6,10930.32,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Home Appliances,Bedding,Bed Bath & Beyond
TXN000319,CUST013,ITEM001,1700477487.759724,1,Cash,1856.23,3,5568.6900000000005,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Clothing,Shoes,Nike
TXN000320,CUST013,ITEM081,1688192141.759838,1,Mobile Payment,1110.44,4,4441.76,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Beauty,Makeup,LOreal
TXN000321,CUST013,ITEM041,1699782328.759951,5,Cash,243.92,1,243.92,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Home Appliances,Bathroom,Bed Bath & Beyond
TXN000322,CUST013,ITEM059,1731439682.760064,5,Mobile Payment,385.68,8,3085.44,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Pharmacy,Healthcare,Eva Cosmetics
TXN000323,CUST013,ITEM081,1680138064.760176,4,Mobile Payment,384.28,7,2689.96,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Beauty,Makeup,LOreal
TXN000324,CUST013,ITEM089,1714860353.760301,5,Cash,746.69,5,3733.4500000000003,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Beauty,Skincare,Nivea
TXN000325,CUST013,ITEM048,1690505210.760441,2,Cash,463.98,9,4175.82,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Grocery,Juice,Juhayna
TXN000326,CUST013,ITEM072,1674377748.760568,5,Credit Card,1864.59,4,7458.36,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Computers,Laptop,Lenovo
TXN000327,CUST013,ITEM079,1714206443.760684,4,Mobile Payment,294.28,9,2648.5199999999995,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Household,Home Appliances,Siemens
TXN000328,CUST013,ITEM085,1701404978.7608,1,Mobile Payment,602.47,6,3614.82,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Beauty,Makeup,Revlon
TXN000329,CUST013,ITEM083,1708463175.760913,5,Credit Card,902.48,6,5414.88,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Beauty,Skincare,LOreal
TXN000330,CUST013,ITEM047,1721541310.761036,2,Mobile Payment,1384.83,4,5539.32,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Grocery,Milk,Juhayna
TXN000331,CUST013,ITEM005,1683947913.761152,1,Credit Card,1940.56,8,15524.48,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Audio Devices,Headphones,Samsung
TXN000332,CUST013,ITEM028,1688475962.761264,1,Cash,360.9,1,360.9,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Books,Thriller,Random House
TXN000333,CUST013,ITEM001,1698673534.761398,1,Credit Card,842.54,3,2527.62,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Clothing,Shoes,Nike
TXN000334,CUST013,ITEM017,1706409083.761613,4,Credit Card,1801.82,1,1801.82,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Grocery,Juice,Nestle
TXN000335,CUST013,ITEM029,1704710237.761743,1,Mobile Payment,834.73,5,4173.65,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Grocery,Soft Drink,Coca-Cola
TXN000336,CUST013,ITEM077,1714679456.761858,5,Mobile Payment,1152.25,6,6913.5,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Electronics,Audio,Philips
TXN000337,CUST013,ITEM013,1711539037.761973,3,Credit Card,1686.93,3,5060.79,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Household,Lighting,Home Depot
TXN000338,CUST013,ITEM024,1682786633.762087,4,Mobile Payment,543.54,9,4891.86,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Clothing,Dress,Zara
TXN000339,CUST013,ITEM048,1680848485.762199,4,Mobile Payment,550.39,3,1651.17,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Grocery,Juice,Juhayna
TXN000340,CUST013,ITEM023,1690249123.762312,5,Cash,1525.05,6,9150.3,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Clothing,Shirt,Zara
TXN000341,CUST013,ITEM090,1702310893.762454,2,Credit Card,588.62,6,3531.7200000000003,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Health,Oral Care,Oral-B
TXN000342,CUST013,ITEM030,1684735128.762582,1,Credit Card,1644.39,9,14799.51,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Clothing,Shoes,Adidas
TXN000343,CUST013,ITEM027,1674115577.76271,4,Credit Card,13.17,1,13.17,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Books,Literature,Random House
TXN000344,CUST013,ITEM005,1722007526.762825,5,Cash,1957.93,2,3915.86,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Audio Devices,Headphones,Samsung
TXN000345,CUST013,ITEM093,1731073351.762942,5,Cash,1634.17,3,4902.51,Jennifer Summers,cust013@gmail.com,Egypt,24,Female,Grocery,Mayonnaise,Heinz
TXN000346,CUST014,ITEM066,1721483862.763068,5,Mobile Payment,582.28,5,2911.3999999999996,April Snyder,cust014@gmail.com,Egypt,42,Female,Grocery,Sunflower Oil,Afia
TXN000347,CUST014,ITEM080,1684100083.763182,5,Credit Card,108.08,1,108.08,April Snyder,cust014@gmail.com,Egypt,42,Female,Household,Home Appliances,Haier
TXN000348,CUST014,ITEM003,1730855095.763294,5,Mobile Payment,10.15,8,81.2,April Snyder,cust014@gmail.com,Egypt,42,Female,Clothing,Jacket,Nike
TXN000349,CUST014,ITEM024,1720161853.763442,5,Cash,1936.89,1,1936.89,April Snyder,cust014@gmail.com,Egypt,42,Female,Clothing,Dress,Zara
TXN000350,CUST014,ITEM036,1694441169.763572,2,Cash,53.19,2,106.38,April Snyder,cust014@gmail.com,Egypt,42,Female,Home Appliances,Bathroom,IKEA
TXN000351,CUST014,ITEM094,1713009721.763688,4,Mobile Payment,590.28,5,2951.3999999999996,April Snyder,cust014@gmail.com,Egypt,42,Female,Health,Personal Care,Unilever
TXN000352,CUST014,ITEM006,1696611186.763801,4,Mobile Payment,337.96,4,1351.84,April Snyder,cust014@gmail.com,Egypt,42,Female,Electronics,Television,Samsung
TXN000353,CUST014,ITEM024,1682838164.763914,3,Mobile Payment,341.14,5,1705.6999999999998,April Snyder,cust014@gmail.com,Egypt,42,Female,Clothing,Dress,Zara
TXN000354,CUST014,ITEM028,1676225481.76403,4,Mobile Payment,1738.77,6,10432.619999999999,April Snyder,cust014@gmail.com,Egypt,42,Female,Books,Thriller,Random House
TXN000355,CUST014,ITEM011,1731471554.764172,5,Mobile Payment,1620.33,4,6481.32,April Snyder,cust014@gmail.com,Egypt,42,Female,Household,Tools,Home Depot
TXN000356,CUST014,ITEM035,1681412018.764289,5,Cash,737.7,3,2213.1000000000004,April Snyder,cust014@gmail.com,Egypt,42,Female,Home Appliances,Kitchen,IKEA
TXN000357,CUST014,ITEM033,1700670604.764433,2,Cash,377.63,9,3398.67,April Snyder,cust014@gmail.com,Egypt,42,Female,Grocery,Soft Drink,Pepsi
TXN000358,CUST014,ITEM004,1709496617.764564,2,Mobile Payment,1166.73,7,8167.110000000001,April Snyder,cust014@gmail.com,Egypt,42,Female,Clothing,Shorts,Nike
TXN000359,CUST014,ITEM007,1700844444.764679,4,Mobile Payment,468.5,5,2342.5,April Snyder,cust014@gmail.com,Egypt,42,Female,Electronics,Tablet,Samsung
TXN000360,CUST014,ITEM059,1713847987.764803,2,Mobile Payment,1949.7,2,3899.4,April Snyder,cust014@gmail.com,Egypt,42,Female,Pharmacy,Healthcare,Eva Cosmetics
TXN000361,CUST014,ITEM070,1730751716.764916,5,Credit Card,294.53,9,2650.7699999999995,April Snyder,cust014@gmail.com,Egypt,42,Female,Computers,Laptop,Dell
TXN000362,CUST014,ITEM061,1690229216.765029,2,Credit Card,1043.07,7,7301.49,April Snyder,cust014@gmail.com,Egypt,42,Female,Pharmacy,Healthcare,Herbel Essence
TXN000363,CUST014,ITEM050,1676967422.765142,4,Credit Card,1642.72,2,3285.44,April Snyder,cust014@gmail.com,Egypt,42,Female,Grocery,Juice,Faragalla
TXN000364,CUST015,ITEM088,1681663385.765263,5,Mobile Payment,748.24,7,5237.68,Dana Nguyen,cust015@gmail.com,Egypt,42,Male,Health,Body Care,Dove
TXN000365,CUST015,ITEM049,1683767030.765396,3,Credit Card,823.95,1,823.95,Dana Nguyen,cust015@gmail.com,Egypt,42,Male,Grocery,Milk,Faragalla
TXN000366,CUST015,ITEM065,1701771603.765524,5,Mobile Payment,1840.26,8,14722.08,Dana Nguyen,cust015@gmail.com,Egypt,42,Male,Grocery,Sesame Oil,Afia
TXN000367,CUST015,ITEM052,1679877127.765641,5,Cash,1419.07,9,12771.63,Dana Nguyen,cust015@gmail.com,Egypt,42,Male,Meat,Meat,Halwani Bros
TXN000368,CUST015,ITEM048,1700349377.765754,4,Cash,809.67,2,1619.34,Dana Nguyen,cust015@gmail.com,Egypt,42,Male,Grocery,Juice,Juhayna
TXN000369,CUST016,ITEM044,1718668783.765872,5,Mobile Payment,1083.68,3,3251.04,Cheryl Bradley,cust016@gmail.com,Egypt,30,Female,Household,Fridge,LG
TXN000370,CUST016,ITEM063,1705745837.765996,3,Credit Card,1081.35,2,2162.7,Cheryl Bradley,cust016@gmail.com,Egypt,30,Female,Meat,Meat,Panda
TXN000371,CUST016,ITEM090,1726895429.766112,2,Mobile Payment,55.7,9,501.3,Cheryl Bradley,cust016@gmail.com,Egypt,30,Female,Health,Oral Care,Oral-B
TXN000372,CUST016,ITEM042,1703991371.766226,5,Mobile Payment,1931.79,8,15454.32,Cheryl Bradley,cust016@gmail.com,Egypt,30,Female,Household,Decorations,Bed Bath & Beyond
TXN000373,CUST016,ITEM041,1685697551.766339,1,Credit Card,1184.66,8,9477.28,Cheryl Bradley,cust016@gmail.com,Egypt,30,Female,Home Appliances,Bathroom,Bed Bath & Beyond
TXN000374,CUST016,ITEM007,1680319894.766489,5,Cash,643.62,6,3861.7200000000003,Cheryl Bradley,cust016@gmail.com,Egypt,30,Female,Electronics,Tablet,Samsung
TXN000375,CUST016,ITEM068,1708270053.766607,2,Credit Card,1662.09,8,13296.72,Cheryl Bradley,cust016@gmail.com,Egypt,30,Female,Grocery,Sesame Oil,Crystal
TXN000376,CUST016,ITEM040,1694433472.766721,4,Credit Card,1913.22,9,17218.98,Cheryl Bradley,cust016@gmail.com,Egypt,30,Female,Home Appliances,Bedding,Bed Bath & Beyond
TXN000377,CUST016,ITEM074,1723500216.766836,4,Credit Card,1228.24,7,8597.68,Cheryl Bradley,cust016@gmail.com,Egypt,30,Female,Electronics,Television,Sony
TXN000378,CUST016,ITEM086,1704435173.766949,4,Mobile Payment,1720.48,2,3440.96,Cheryl Bradley,cust016@gmail.com,Egypt,30,Female,Beauty,Haircare,Pantene
TXN000379,CUST016,ITEM028,1671247045.767063,4,Credit Card,69.28,8,554.24,Cheryl Bradley,cust016@gmail.com,Egypt,30,Female,Books,Thriller,Random House
TXN000380,CUST017,ITEM044,1679600251.767184,4,Mobile Payment,1581.18,2,3162.36,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Household,Fridge,LG
TXN000381,CUST017,ITEM075,1675021825.767298,5,Cash,1174.25,4,4697.0,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Gaming,Xbox,Microsoft
TXN000382,CUST017,ITEM040,1713886759.767436,5,Credit Card,418.73,9,3768.57,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Home Appliances,Bedding,Bed Bath & Beyond
TXN000383,CUST017,ITEM064,1695285625.767577,1,Mobile Payment,213.12,6,1278.72,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Grocery,Olive Oil,Afia
TXN000384,CUST017,ITEM086,1698075768.767694,3,Credit Card,1225.02,4,4900.08,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Beauty,Haircare,Pantene
TXN000385,CUST017,ITEM068,1692459502.767809,5,Credit Card,1155.51,4,4622.04,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Grocery,Sesame Oil,Crystal
TXN000386,CUST017,ITEM087,1691167311.767922,5,Cash,1128.1,3,3384.2999999999997,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Beauty,Haircare,Dove
TXN000387,CUST017,ITEM095,1695030866.768052,4,Cash,565.67,9,5091.03,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Kitchen,Household,Procter & Gamble
TXN000388,CUST017,ITEM042,1709971221.768169,4,Cash,885.09,1,885.09,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Household,Decorations,Bed Bath & Beyond
TXN000389,CUST017,ITEM032,1713757774.768282,2,Credit Card,776.48,8,6211.84,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Clothing,Jacket,Adidas
TXN000390,CUST017,ITEM063,1703124354.768418,5,Mobile Payment,482.04,7,3374.28,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Meat,Meat,Panda
TXN000391,CUST017,ITEM026,1704400932.768549,1,Cash,1860.06,6,11160.36,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Books,Fiction,Random House
TXN000392,CUST017,ITEM039,1671668144.768664,3,Mobile Payment,713.45,9,6421.05,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Electronics,Electronics,B.TECH
TXN000393,CUST017,ITEM030,1713738240.768777,5,Cash,909.33,1,909.33,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Clothing,Shoes,Adidas
TXN000394,CUST017,ITEM079,1717555761.768889,3,Cash,1555.73,2,3111.46,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Household,Home Appliances,Siemens
TXN000395,CUST017,ITEM054,1679900920.769003,4,Cash,1179.68,9,10617.12,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Meat,Meat,Atayb
TXN000396,CUST017,ITEM021,1713446951.769135,1,Mobile Payment,1919.24,1,1919.24,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Computers,Laptop,Apple
TXN000397,CUST017,ITEM050,1671614862.769344,5,Mobile Payment,1928.54,5,9642.7,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Grocery,Juice,Faragalla
TXN000398,CUST017,ITEM076,1672629041.769627,5,Cash,1037.95,9,9341.550000000001,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Electronics,TV,Philips
TXN000399,CUST017,ITEM028,1724157690.769767,5,Mobile Payment,1926.56,9,17339.04,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Books,Thriller,Random House
TXN000400,CUST017,ITEM016,1728707188.76989,2,Credit Card,1159.64,1,1159.64,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Grocery,Coffee,Nestle
TXN000401,CUST017,ITEM063,1721463933.770024,4,Credit Card,1223.63,8,9789.04,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Meat,Meat,Panda
TXN000402,CUST017,ITEM066,1714607881.770148,5,Mobile Payment,1377.83,9,12400.47,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Grocery,Sunflower Oil,Afia
TXN000403,CUST017,ITEM062,1706958959.770275,5,Mobile Payment,1279.79,6,7678.74,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Meat,Chicken,Panda
TXN000404,CUST017,ITEM053,1727742582.770425,3,Cash,1821.16,5,9105.800000000001,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Meat,Chicken,Atayb
TXN000405,CUST017,ITEM039,1678600133.770573,1,Mobile Payment,549.02,8,4392.16,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Electronics,Electronics,B.TECH
TXN000406,CUST017,ITEM016,1701642484.770693,3,Mobile Payment,409.0,5,2045.0,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Grocery,Coffee,Nestle
TXN000407,CUST017,ITEM053,1706819269.770809,3,Credit Card,850.59,5,4252.95,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Meat,Chicken,Atayb
TXN000408,CUST017,ITEM045,1730247529.770925,4,Mobile Payment,843.6,8,6748.8,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Household,Washing Machine,LG
TXN000409,CUST017,ITEM029,1690460576.771043,5,Mobile Payment,1415.68,2,2831.36,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Grocery,Soft Drink,Coca-Cola
TXN000410,CUST017,ITEM069,1725648551.771172,1,Cash,499.24,3,1497.72,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Grocery,Sunflower Oil,Crystal
TXN000411,CUST017,ITEM086,1678894728.771292,1,Credit Card,954.8,7,6683.599999999999,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Beauty,Haircare,Pantene
TXN000412,CUST017,ITEM018,1680372728.771435,5,Mobile Payment,929.09,7,6503.63,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Grocery,Chocolate,Galaxy
TXN000413,CUST017,ITEM051,1700827282.77157,2,Cash,1008.17,1,1008.17,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Meat,Chicken,Halwani Bros
TXN000414,CUST017,ITEM090,1673266081.771689,3,Mobile Payment,476.75,3,1430.25,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Health,Oral Care,Oral-B
TXN000415,CUST017,ITEM065,1676769097.771805,2,Credit Card,215.08,5,1075.4,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Grocery,Sesame Oil,Afia
TXN000416,CUST017,ITEM019,1689015091.771923,5,Mobile Payment,738.57,4,2954.28,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Grocery,Snacks,Galaxy
TXN000417,CUST017,ITEM035,1700551387.772333,1,Mobile Payment,1860.4,8,14883.2,Walter Pratt,cust017@gmail.com,Egypt,19,Male,Home Appliances,Kitchen,IKEA
TXN000418,CUST018,ITEM094,1707098328.772675,5,Mobile Payment,661.25,4,2645.0,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Health,Personal Care,Unilever
TXN000419,CUST018,ITEM071,1673982124.772873,4,Cash,1861.49,4,7445.96,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Computers,Laptop,HP
TXN000420,CUST018,ITEM004,1697471567.773045,5,Mobile Payment,510.53,1,510.53,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Clothing,Shorts,Nike
TXN000421,CUST018,ITEM072,1679683901.773194,3,Cash,844.12,5,4220.6,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Computers,Laptop,Lenovo
TXN000422,CUST018,ITEM041,1701544599.773323,5,Credit Card,1845.19,6,11071.14,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Home Appliances,Bathroom,Bed Bath & Beyond
TXN000423,CUST018,ITEM075,1730779923.773503,4,Cash,806.29,3,2418.87,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Gaming,Xbox,Microsoft
TXN000424,CUST018,ITEM042,1669782546.773647,3,Credit Card,43.02,5,215.10000000000002,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Household,Decorations,Bed Bath & Beyond
TXN000425,CUST018,ITEM020,1721734082.773771,5,Mobile Payment,750.15,8,6001.2,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Electronics,Smartphone,Apple
TXN000426,CUST018,ITEM083,1702668685.773894,4,Credit Card,456.62,3,1369.8600000000001,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Beauty,Skincare,LOreal
TXN000427,CUST018,ITEM015,1705218791.774014,4,Credit Card,292.32,8,2338.56,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Grocery,Water,Nestle
TXN000428,CUST018,ITEM077,1726478752.77414,4,Mobile Payment,1141.43,6,6848.58,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Electronics,Audio,Philips
TXN000429,CUST018,ITEM088,1700528688.774263,3,Credit Card,1633.08,3,4899.24,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Health,Body Care,Dove
TXN000430,CUST018,ITEM055,1709168977.774415,4,Cash,380.56,2,761.12,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Meat,Chicken,Sadia
TXN000431,CUST018,ITEM018,1711509180.774545,5,Credit Card,1774.5,4,7098.0,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Grocery,Chocolate,Galaxy
TXN000432,CUST018,ITEM075,1693663342.774681,1,Cash,1222.23,2,2444.46,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Gaming,Xbox,Microsoft
TXN000433,CUST018,ITEM044,1722156218.774803,4,Mobile Payment,280.19,7,1961.33,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Household,Fridge,LG
TXN000434,CUST018,ITEM018,1672428711.77492,5,Cash,70.27,8,562.16,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Grocery,Chocolate,Galaxy
TXN000435,CUST018,ITEM049,1727526536.775039,1,Cash,393.83,5,1969.1499999999999,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Grocery,Milk,Faragalla
TXN000436,CUST018,ITEM093,1715227524.775179,5,Mobile Payment,1789.4,1,1789.4,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Grocery,Mayonnaise,Heinz
TXN000437,CUST018,ITEM008,1705310592.775307,5,Mobile Payment,941.66,1,941.66,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Books,Fiction,Penguin Books
TXN000438,CUST018,ITEM053,1700851111.775467,2,Cash,79.86,7,559.02,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Meat,Chicken,Atayb
TXN000439,CUST018,ITEM087,1701457940.775592,5,Cash,1546.4,7,10824.800000000001,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Beauty,Haircare,Dove
TXN000440,CUST018,ITEM039,1728339458.775725,5,Cash,202.46,2,404.92,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Electronics,Electronics,B.TECH
TXN000441,CUST018,ITEM055,1695492331.775855,1,Credit Card,671.53,2,1343.06,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Meat,Chicken,Sadia
TXN000442,CUST018,ITEM032,1723419882.775978,5,Credit Card,1440.96,3,4322.88,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Clothing,Jacket,Adidas
TXN000443,CUST018,ITEM039,1697839385.776097,5,Cash,1204.94,3,3614.82,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Electronics,Electronics,B.TECH
TXN000444,CUST018,ITEM069,1709303364.776216,5,Mobile Payment,526.84,3,1580.52,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Grocery,Sunflower Oil,Crystal
TXN000445,CUST018,ITEM093,1711608044.776333,1,Credit Card,1499.82,1,1499.82,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Grocery,Mayonnaise,Heinz
TXN000446,CUST018,ITEM018,1717446749.776524,1,Cash,25.75,7,180.25,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Grocery,Chocolate,Galaxy
TXN000447,CUST018,ITEM010,1670864879.776646,2,Credit Card,762.17,5,3810.85,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Books,Literature,Penguin Books
TXN000448,CUST018,ITEM008,1726133683.776765,5,Mobile Payment,926.59,6,5559.54,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Books,Fiction,Penguin Books
TXN000449,CUST018,ITEM014,1712895570.776891,3,Mobile Payment,1243.35,9,11190.15,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Household,Furniture,Home Depot
TXN000450,CUST018,ITEM096,1699904952.777011,4,Credit Card,354.03,3,1062.09,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Health,Personal Care,Procter & Gamble
TXN000451,CUST018,ITEM026,1715267361.777139,4,Cash,1589.88,2,3179.76,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Books,Fiction,Random House
TXN000452,CUST018,ITEM093,1726073803.777261,5,Mobile Payment,1194.35,4,4777.4,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Grocery,Mayonnaise,Heinz
TXN000453,CUST018,ITEM060,1678462611.777434,3,Cash,1603.51,7,11224.57,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Pharmacy,Shampoo,Herbel Essence
TXN000454,CUST018,ITEM007,1672352717.777564,5,Cash,697.09,1,697.09,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Electronics,Tablet,Samsung
TXN000455,CUST018,ITEM068,1714027679.777682,4,Credit Card,539.47,1,539.47,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Grocery,Sesame Oil,Crystal
TXN000456,CUST018,ITEM090,1684764979.777808,4,Cash,1910.7,5,9553.5,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Health,Oral Care,Oral-B
TXN000457,CUST018,ITEM015,1714491201.777929,5,Cash,523.34,3,1570.02,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Grocery,Water,Nestle
TXN000458,CUST018,ITEM044,1699669641.778049,1,Mobile Payment,267.25,6,1603.5,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Household,Fridge,LG
TXN000459,CUST018,ITEM021,1669720768.778165,5,Credit Card,1006.38,5,5031.9,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Computers,Laptop,Apple
TXN000460,CUST018,ITEM005,1711646585.778281,3,Cash,945.4,8,7563.2,Bobby Flores,cust018@gmail.com,Egypt,56,Male,Audio Devices,Headphones,Samsung
TXN000461,CUST019,ITEM078,1678893284.778455,2,Cash,865.15,3,2595.45,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Household,Home Appliances,Bosch
TXN000462,CUST019,ITEM001,1690974653.778579,2,Credit Card,390.49,4,1561.96,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Clothing,Shoes,Nike
TXN000463,CUST019,ITEM038,1692373036.778716,4,Mobile Payment,1986.88,1,1986.88,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Household,Washing Machine,B.TECH
TXN000464,CUST019,ITEM076,1698990336.778836,4,Credit Card,249.57,7,1746.99,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Electronics,TV,Philips
